date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,Latitude,Longitude
2010-11-20,0,0.1,0.0,0.622061344009,0.290799415578,0.802429502064
2010-11-27,0,0.5,0.0046403712297,0.683049147923,0.290799415578,0.802429502064
2010-12-04,0,0.5,0.0,0.575826195426,0.290799415578,0.802429502064
2010-12-04,0,0.5,0.0,0.477405159823,0.290799415578,0.802429502064
2010-12-11,0,0.9,0.00232018561485,0.462905272433,0.290799415578,0.802429502064
2010-12-18,0,0.2,0.0,0.464138955421,0.290799415578,0.802429502064
2010-12-25,0,0.2,0.00232018561485,0.529524153808,0.290799415578,0.802429502064
2011-01-01,0,0.2,0.0046403712297,0.454028237952,0.290799415578,0.802429502064
2011-01-08,0,0.2,0.0092807424594,0.52930546995,0.290799415578,0.802429502064
2011-01-15,0,0.2,0.0116009280742,0.402197103332,0.290799415578,0.802429502064
2011-01-22,0,0.2,0.0232018561485,0.49512384408,0.290799415578,0.802429502064
2011-01-29,0,0.2,0.0255220417633,0.482924727645,0.290799415578,0.802429502064
2011-02-05,0,0.2,0.0440835266821,0.59399445034,0.290799415578,0.802429502064
2011-02-05,0,0.2,0.0440835266821,0.493009368818,0.290799415578,0.802429502064
2011-02-12,0,0.2,0.0348027842227,0.446124442273,0.290799415578,0.802429502064
2011-02-19,0,0.2,0.0603248259861,0.571462999791,0.290799415578,0.802429502064
2011-02-26,0,0.2,0.0278422273782,0.680853383471,0.290799415578,0.802429502064
2011-03-05,0,0.2,0.0208816705336,0.694664894881,0.290799415578,0.802429502064
2011-03-05,0,0.2,0.0208816705336,0.639787519623,0.290799415578,0.802429502064
2011-03-12,0,0.9,0.0278422273782,0.580207803858,0.290799415578,0.802429502064
2011-03-19,0,0.3,0.0232018561485,0.64148455099,0.290799415578,0.802429502064
2011-03-26,0,0.1,0.0116009280742,0.718845081454,0.290799415578,0.802429502064
2011-04-02,0,0.1,0.0046403712297,0.64492547455,0.290799415578,0.802429502064
2011-04-02,0,0.1,0.0046403712297,0.598265479973,0.290799415578,0.802429502064
2011-04-09,0,0.1,0.0,0.687067702897,0.290799415578,0.802429502064
2011-04-16,0,0.1,0.0,0.745928726596,0.290799415578,0.802429502064
2011-04-23,0,0.1,0.0,0.726993127238,0.290799415578,0.802429502064
2011-04-30,0,0.1,0.0,0.775541751413,0.290799415578,0.802429502064
2011-05-07,0,0.1,0.0,0.72390311173,0.290799415578,0.802429502064
2011-05-07,0,0.1,0.0,0.706473823207,0.290799415578,0.802429502064
2011-05-14,0,0.1,0.0,0.789371581969,0.290799415578,0.802429502064
2011-05-21,0,0.1,0.0,0.69331361044,0.290799415578,0.802429502064
2011-05-28,0,0.1,0.0,0.822221977823,0.290799415578,0.802429502064
2011-06-04,0,0.1,0.0,0.849275498147,0.290799415578,0.802429502064
2011-06-04,0,0.1,0.0,0.893392411361,0.290799415578,0.802429502064
2011-06-11,0,0.1,0.0,0.875115418695,0.290799415578,0.802429502064
2011-06-18,0,0.1,0.0,0.860334175075,0.290799415578,0.802429502064
2011-06-25,0,0.1,0.0,0.862303423674,0.290799415578,0.802429502064
2011-07-02,0,0.1,0.0,0.84611908675,0.290799415578,0.802429502064
2011-07-02,0,0.1,0.0,0.864006533738,0.290799415578,0.802429502064
2011-07-09,0,0.1,0.0,0.863958066254,0.290799415578,0.802429502064
2011-07-16,0,0.1,0.0,0.875092466453,0.290799415578,0.802429502064
2011-07-23,0,0.1,0.0,0.857585644137,0.290799415578,0.802429502064
2011-07-30,0,0.1,0.0,0.864758219652,0.290799415578,0.802429502064
2011-08-06,0,0.1,0.0,0.880715765655,0.290799415578,0.802429502064
2011-08-06,0,0.1,0.0,0.888564284686,0.290799415578,0.802429502064
2011-08-13,0,0.1,0.0,0.867340346837,0.290799415578,0.802429502064
