,date,statename,ili_activity_label,a_2009_h1n1,week_TEMP,week_STP,Latitude,Longitude
5708,2011-06-12,Missouri,Level 1,0,27.5034285714,984.195683453,38.456085,-92.288368
5709,2011-06-19,Missouri,Level 1,0,22.8268571429,981.641007194,38.456085,-92.288368
5710,2011-06-26,Missouri,Level 1,0,24.3485714286,977.528571429,38.456085,-92.288368
5711,2011-07-03,Missouri,Level 1,0,25.0906040268,983.316949153,38.456085,-92.288368
5712,2011-07-10,Missouri,Level 1,0,26.1445714286,984.555,38.456085,-92.288368
5713,2011-07-17,Missouri,Level 1,0,28.2691428571,982.629710145,38.456085,-92.288368
5714,2011-07-24,Missouri,Level 1,0,29.9805714286,984.715714286,38.456085,-92.288368
5715,2011-07-31,Missouri,Level 1,0,29.9097701149,983.470503597,38.456085,-92.288368
5716,2011-08-07,Missouri,Level 1,0,27.956,987.405128205,38.456085,-92.288368
5717,2011-08-14,Missouri,Level 1,0,25.2708571429,981.532857143,38.456085,-92.288368
5718,2011-08-21,Missouri,Level 1,0,24.0817142857,984.962142857,38.456085,-92.288368
5719,2011-08-28,Missouri,Level 1,0,25.7634285714,984.324285714,38.456085,-92.288368
5720,2011-09-04,Missouri,Level 1,0,25.128,983.414141414,38.456085,-92.288368
5721,2011-09-11,Missouri,Level 1,0,19.3668571429,987.773571429,38.456085,-92.288368
5722,2011-09-18,Missouri,Level 1,0,18.3062857143,988.690714286,38.456085,-92.288368
5723,2011-09-25,Missouri,Level 1,0,16.3131428571,988.327142857,38.456085,-92.288368
5724,2011-10-02,Missouri,Level 1,0,16.0897142857,983.368571429,38.456085,-92.288368
5725,2011-10-09,Missouri,Level 1,0,16.5034285714,992.244285714,38.456085,-92.288368
5726,2011-10-16,Missouri,Level 1,0,18.4108571429,984.791428571,38.456085,-92.288368
5727,2011-10-23,Missouri,Level 1,0,10.7268571429,984.946428571,38.456085,-92.288368
5728,2011-10-30,Missouri,Level 1,0,13.7182857143,987.086428571,38.456085,-92.288368
5729,2011-11-06,Missouri,Level 1,0,9.85333333333,988.816666667,38.456085,-92.288368
5730,2011-11-13,Missouri,Level 1,0,10.0588571429,987.412142857,38.456085,-92.288368
5731,2011-11-20,Missouri,Level 1,0,10.308,982.038129496,38.456085,-92.288368
5732,2011-11-27,Missouri,Level 1,0,8.24342857143,988.292857143,38.456085,-92.288368
5733,2011-12-04,Missouri,Level 1,0,3.61,994.8625,38.456085,-92.288368
5734,2011-12-11,Missouri,Level 1,0,1.24857142857,992.694964029,38.456085,-92.288368
5735,2011-12-18,Missouri,Level 1,0,4.04742857143,995.019285714,38.456085,-92.288368
5736,2011-12-25,Missouri,Level 1,0,3.80685714286,989.547142857,38.456085,-92.288368
5737,2012-01-01,Missouri,Level 1,0,3.93771428571,987.812142857,38.456085,-92.288368
5738,2012-01-08,Missouri,Level 1,0,4.68226600985,990.811688312,38.456085,-92.288368
5739,2012-01-15,Missouri,Level 1,0,0.143842364532,985.954545455,38.456085,-92.288368
5740,2012-01-22,Missouri,Level 1,1,0.388177339901,986.646405229,38.456085,-92.288368
5741,2012-01-29,Missouri,Level 2,1,3.13300492611,984.585714286,38.456085,-92.288368
5742,2012-02-05,Missouri,Level 6,0,8.3,988.466666667,38.456085,-92.288368
5743,2012-02-12,Missouri,Level 6,2,0.73842364532,995.292857143,38.456085,-92.288368
5744,2012-02-19,Missouri,Level 8,0,2.03201970443,989.74025974,38.456085,-92.288368
5745,2012-02-26,Missouri,Level 7,0,5.87290640394,981.261437908,38.456085,-92.288368
5746,2012-03-04,Missouri,Level 9,2,7.34597701149,977.869230769,38.456085,-92.288368
5747,2012-03-11,Missouri,Level 7,2,8.9,990.842857143,38.456085,-92.288368
5748,2012-03-18,Missouri,Level 6,0,17.6482758621,985.81503268,38.456085,-92.288368
5749,2012-03-25,Missouri,Level 1,0,16.7975369458,982.362987013,38.456085,-92.288368
5750,2012-04-01,Missouri,Level 1,0,19.1541871921,983.785714286,38.456085,-92.288368
5751,2012-04-08,Missouri,Level 1,0,16.9014851485,981.151298701,38.456085,-92.288368
5752,2012-04-15,Missouri,Level 1,0,12.7297029703,989.968627451,38.456085,-92.288368
5753,2012-04-22,Missouri,Level 1,0,15.002970297,984.716339869,38.456085,-92.288368
5754,2012-04-29,Missouri,Level 1,0,16.19408867,981.998051948,38.456085,-92.288368
5755,2012-05-06,Missouri,Level 1,0,17.0293103448,985.172727273,38.456085,-92.288368
5756,2012-05-13,Missouri,Level 1,0,18.6167487685,985.425974026,38.456085,-92.288368
5757,2012-05-20,Missouri,Level 1,0,19.9852216749,986.886363636,38.456085,-92.288368
5758,2012-05-27,Missouri,Level 1,0,22.6148514851,983.007236842,38.456085,-92.288368
5759,2012-06-03,Missouri,Level 1,0,15.7534482759,983.425,38.456085,-92.288368
5760,2012-06-10,Missouri,Level 1,0,22.3157635468,983.694771242,38.456085,-92.288368
5761,2012-06-17,Missouri,Level 1,0,23.9579207921,984.84025974,38.456085,-92.288368
5762,2012-06-24,Missouri,Level 1,0,26.0290640394,983.652941176,38.456085,-92.288368
5763,2012-07-01,Missouri,Level 1,0,29.0093596059,982.481045752,38.456085,-92.288368
5764,2012-07-08,Missouri,Level 1,0,30.4137931034,984.219480519,38.456085,-92.288368
5765,2012-07-15,Missouri,Level 1,0,26.8024630542,986.1,38.456085,-92.288368
5766,2012-07-22,Missouri,Level 1,0,29.1137931034,984.97012987,38.456085,-92.288368
5767,2012-07-29,Missouri,Level 1,0,29.9123152709,984.341558442,38.456085,-92.288368
5768,2012-08-05,Missouri,Level 1,0,28.7045977011,983.968181818,38.456085,-92.288368
5769,2012-08-12,Missouri,Level 1,0,25.4773399015,985.703246753,38.456085,-92.288368
5770,2012-08-19,Missouri,Level 1,1,22.3467980296,984.611688312,38.456085,-92.288368
5771,2012-08-26,Missouri,Level 1,1,24.1073891626,985.49869281,38.456085,-92.288368
5772,2012-09-02,Missouri,Level 1,0,23.2310344828,980.263636364,38.456085,-92.288368
5773,2012-09-09,Missouri,Level 1,0,24.5477832512,982.254545455,38.456085,-92.288368
5774,2012-09-16,Missouri,Level 1,0,18.6351485149,991.101960784,38.456085,-92.288368
5775,2012-09-23,Missouri,Level 1,0,17.4901477833,985.502614379,38.456085,-92.288368
5776,2012-09-30,Missouri,Level 1,0,17.3926108374,988.577272727,38.456085,-92.288368
5777,2012-10-07,Missouri,Level 1,0,13.517816092,986.670454545,38.456085,-92.288368
5778,2012-10-14,Missouri,Level 1,0,10.8,990.335714286,38.456085,-92.288368
5779,2012-10-21,Missouri,Level 1,0,14.421182266,977.331818182,38.456085,-92.288368
5780,2012-10-28,Missouri,Level 1,0,15.7645320197,985.320915033,38.456085,-92.288368
5781,2012-11-04,Missouri,Level 1,0,5.87672413793,990.410227273,38.456085,-92.288368
5782,2012-11-11,Missouri,Level 2,0,9.71773399015,987.142857143,38.456085,-92.288368
5783,2012-11-18,Missouri,Level 4,0,6.3236453202,995.38627451,38.456085,-92.288368
5784,2012-11-25,Missouri,Level 6,0,8.39950738916,992.256862745,38.456085,-92.288368
5785,2012-12-02,Missouri,Level 5,0,4.28218390805,991.563636364,38.456085,-92.288368
5786,2012-12-09,Missouri,Level 5,0,11.0487684729,986.12012987,38.456085,-92.288368
5787,2012-12-16,Missouri,Level 7,0,3.4297029703,986.618300654,38.456085,-92.288368
5788,2012-12-23,Missouri,Level 10,0,3.36881188119,980.955555556,38.456085,-92.288368
5789,2012-12-30,Missouri,Level 10,0,-1.82660098522,987.016883117,38.456085,-92.288368
5790,2013-01-06,Missouri,Level 10,0,-1.89032258065,994.685616438,38.456085,-92.288368
5791,2013-01-13,Missouri,Level 10,0,3.6935483871,989.413793103,38.456085,-92.288368
5792,2013-01-20,Missouri,Level 10,3,0.0400921658986,994.442176871,38.456085,-92.288368
5793,2013-01-27,Missouri,Level 10,1,1.14101382488,993.016326531,38.456085,-92.288368
5794,2013-02-03,Missouri,Level 10,1,-0.429838709677,991.095238095,38.456085,-92.288368
5795,2013-02-10,Missouri,Level 9,1,4.75714285714,986.83537415,38.456085,-92.288368
5796,2013-02-17,Missouri,Level 6,1,3.24930875576,986.934931507,38.456085,-92.288368
5797,2013-02-24,Missouri,Level 5,1,-2.08847926267,987.759589041,38.456085,-92.288368
5798,2013-03-03,Missouri,Level 3,3,-0.108870967742,989.067857143,38.456085,-92.288368
5799,2013-03-10,Missouri,Level 3,2,4.24193548387,987.823287671,38.456085,-92.288368
5800,2013-03-17,Missouri,Level 2,0,5.75529953917,987.260958904,38.456085,-92.288368
5801,2013-03-24,Missouri,Level 1,1,0.867741935484,987.013605442,38.456085,-92.288368
5802,2013-03-31,Missouri,Level 1,1,7.22258064516,990.161904762,38.456085,-92.288368
5803,2013-04-07,Missouri,Level 1,0,11.1138248848,987.740136054,38.456085,-92.288368
5804,2013-04-14,Missouri,Level 1,1,12.2649769585,979.819047619,38.456085,-92.288368
5805,2013-04-21,Missouri,Level 1,0,10.6437788018,986.767346939,38.456085,-92.288368
5806,2013-04-28,Missouri,Level 1,2,10.9889400922,989.14829932,38.456085,-92.288368
5807,2013-05-05,Missouri,Level 1,0,10.5849462366,987.019047619,38.456085,-92.288368
5808,2013-05-12,Missouri,Level 1,0,15.7433179724,987.630136986,38.456085,-92.288368
5809,2013-05-19,Missouri,Level 1,0,22.2926267281,982.185034014,38.456085,-92.288368
5810,2013-05-26,Missouri,Level 1,0,18.6497695853,986.439455782,38.456085,-92.288368
5811,2013-06-02,Missouri,Level 1,0,17.4623655914,984.317460317,38.456085,-92.288368
5812,2013-06-09,Missouri,Level 1,0,19.3639810427,983.081560284,38.456085,-92.288368
5813,2013-06-16,Missouri,Level 1,0,24.6138248848,984.580272109,38.456085,-92.288368
5814,2013-06-23,Missouri,Level 1,0,25.3631336406,986.56122449,38.456085,-92.288368
5815,2013-06-30,Missouri,Level 1,0,21.0322580645,985.64,38.456085,-92.288368
5816,2013-07-07,Missouri,Level 1,0,23.4493087558,987.285714286,38.456085,-92.288368
5817,2013-07-14,Missouri,Level 1,1,25.632718894,987.924489796,38.456085,-92.288368
5818,2013-07-21,Missouri,Level 1,0,26.8631336406,988.00952381,38.456085,-92.288368
5819,2013-07-28,Missouri,Level 1,0,21.9714285714,986.636734694,38.456085,-92.288368
5820,2013-08-04,Missouri,Level 1,0,23.25,987.871428571,38.456085,-92.288368
5821,2013-08-11,Missouri,Level 1,0,23.8004608295,986.104109589,38.456085,-92.288368
5822,2013-08-18,Missouri,Level 1,0,20.3,990.218367347,38.456085,-92.288368
5823,2013-08-25,Missouri,Level 1,0,25.5152073733,989.97755102,38.456085,-92.288368
5824,2013-09-01,Missouri,Level 1,0,24.6467741935,982.652380952,38.456085,-92.288368
5825,2013-09-08,Missouri,Level 1,0,24.0625,987.751020408,38.456085,-92.288368
5826,2013-09-15,Missouri,Level 1,0,22.1138888889,989.094520548,38.456085,-92.288368
5827,2013-09-22,Missouri,Level 1,0,19.5216589862,985.875510204,38.456085,-92.288368
5828,2013-09-29,Missouri,Level 1,1,19.3032258065,984.252380952,38.456085,-92.288368
5829,2013-10-06,Missouri,Level 1,0,18.9539170507,984.508163265,38.456085,-92.288368
5830,2013-10-13,Missouri,Level 1,0,15.8428571429,989.871232877,38.456085,-92.288368
5831,2013-10-20,Missouri,Level 1,0,10.8626728111,986.000680272,38.456085,-92.288368
5832,2013-10-27,Missouri,Level 1,1,7.24930875576,991.204761905,38.456085,-92.288368
5833,2013-11-03,Missouri,Level 1,0,9.48064516129,986.194047619,38.456085,-92.288368
5834,2013-11-10,Missouri,Level 1,0,9.38248847926,992.878767123,38.456085,-92.288368
5835,2013-11-17,Missouri,Level 1,1,7.71290322581,990.149315068,38.456085,-92.288368
5836,2013-11-24,Missouri,Level 1,6,2.09447004608,997.414285714,38.456085,-92.288368
5837,2013-12-01,Missouri,Level 1,8,0.234838709677,995.910679612,38.456085,-92.288368
5838,2013-12-08,Missouri,Level 3,13,-1.97142857143,989.640410959,38.456085,-92.288368
5839,2013-12-15,Missouri,Level 4,35,-2.64700460829,993.061904762,38.456085,-92.288368
5840,2013-12-22,Missouri,Level 10,38,1.87649769585,986.265986395,38.456085,-92.288368
5841,2013-12-29,Missouri,Level 10,52,-1.79447004608,995.149659864,38.456085,-92.288368
5842,2014-01-05,Missouri,Level 10,58,-7.92380952381,992.289115646,38.456085,-92.288368
5843,2014-01-12,Missouri,Level 8,49,2.5080952381,983.83537415,38.456085,-92.288368
5844,2014-01-19,Missouri,Level 7,34,-0.317619047619,985.753741497,38.456085,-92.288368
5845,2014-01-26,Missouri,Level 7,21,-4.82912621359,992.229251701,38.456085,-92.288368
5846,2014-02-02,Missouri,Level 7,25,-5.06916666667,990.46746988,38.456085,-92.288368
5847,2014-02-09,Missouri,Level 4,22,-9.73142857143,997.110958904,38.456085,-92.288368
5848,2014-02-16,Missouri,Level 3,18,-0.0866666666667,984.887671233,38.456085,-92.288368
5849,2014-02-23,Missouri,Level 2,9,4.31,985.449659864,38.456085,-92.288368
5850,2014-03-02,Missouri,Level 2,6,-6.62666666667,994.388095238,38.456085,-92.288368
5851,2014-03-09,Missouri,Level 2,7,5.78047619048,986.479591837,38.456085,-92.288368
5852,2014-03-16,Missouri,Level 2,3,6.74666666667,982.903401361,38.456085,-92.288368
5853,2014-03-23,Missouri,Level 1,3,5.74952380952,989.676190476,38.456085,-92.288368
5854,2014-03-30,Missouri,Level 1,3,8.41611111111,985.626984127,38.456085,-92.288368
5855,2014-04-06,Missouri,Level 2,2,10.4180952381,982.347619048,38.456085,-92.288368
5856,2014-04-13,Missouri,Level 1,2,13.3914285714,982.95170068,38.456085,-92.288368
5857,2014-04-20,Missouri,Level 1,1,14.1795238095,989.665986395,38.456085,-92.288368
5858,2014-04-27,Missouri,Level 1,1,16.2804761905,976.447619048,38.456085,-92.288368
5859,2014-05-04,Missouri,Level 1,0,8.67333333333,980.780952381,38.456085,-92.288368
5860,2014-05-11,Missouri,Level 1,0,21.0623809524,980.818367347,38.456085,-92.288368
5861,2014-05-18,Missouri,Level 1,0,13.7680952381,988.49047619,38.456085,-92.288368
5862,2014-05-25,Missouri,Level 1,0,22.16,986.848630137,38.456085,-92.288368
5863,2014-06-01,Missouri,Level 1,0,23.0325,985.533333333,38.456085,-92.288368
5864,2014-06-08,Missouri,Level 1,0,21.0047619048,981.321088435,38.456085,-92.288368
5865,2014-06-15,Missouri,Level 1,0,21.9219047619,982.83862069,38.456085,-92.288368
5866,2014-06-22,Missouri,Level 1,0,25.4961904762,983.667808219,38.456085,-92.288368
5867,2014-06-29,Missouri,Level 1,0,25.0361111111,983.83968254,38.456085,-92.288368
5868,2014-07-06,Missouri,Level 1,0,22.740952381,987.429251701,38.456085,-92.288368
5869,2014-07-13,Missouri,Level 1,0,23.950952381,987.029931973,38.456085,-92.288368
5870,2014-07-20,Missouri,Level 1,0,21.7775119617,987.406849315,38.456085,-92.288368
5871,2014-07-27,Missouri,Level 1,0,24.5985714286,986.506164384,38.456085,-92.288368
5872,2014-08-03,Missouri,Level 1,0,21.025,988.583333333,38.456085,-92.288368
5873,2014-08-10,Missouri,Level 1,0,23.5828571429,984.979452055,38.456085,-92.288368
5874,2014-08-17,Missouri,Level 1,0,23.1780952381,984.227210884,38.456085,-92.288368
5875,2014-08-24,Missouri,Level 1,0,28.4261904762,984.160544218,38.456085,-92.288368
5876,2014-08-31,Missouri,Level 1,0,23.5745762712,983.104878049,38.456085,-92.288368
5877,2014-09-07,Missouri,Level 1,0,22.7023809524,987.081632653,38.456085,-92.288368
5878,2014-09-14,Missouri,Level 1,0,16.3919047619,990.078014184,38.456085,-92.288368
5879,2014-09-21,Missouri,Level 1,0,18.5,988.216326531,38.456085,-92.288368
5880,2014-09-28,Missouri,Level 1,0,20.0561904762,989.668027211,38.456085,-92.288368
5881,2014-10-05,Missouri,Level 1,0,15.9933333333,980.544897959,38.456085,-92.288368
5882,2014-10-12,Missouri,Level 1,0,14.2328571429,983.129251701,38.456085,-92.288368
5883,2014-10-19,Missouri,Level 1,0,13.3523809524,985.65170068,38.456085,-92.288368
5884,2014-10-26,Missouri,Level 1,0,16.6852380952,985.893835616,38.456085,-92.288368
5885,2014-11-02,Missouri,Level 1,0,8.65833333333,993.371428571,38.456085,-92.288368
5886,2014-11-09,Missouri,Level 1,0,8.36523809524,985.860544218,38.456085,-92.288368
5887,2014-11-16,Missouri,Level 2,0,-4.0019047619,995.555102041,38.456085,-92.288368
5888,2014-11-23,Missouri,Level 1,0,4.19333333333,984.988435374,38.456085,-92.288368
5889,2014-11-30,Missouri,Level 5,0,-2.87333333333,998.733333333,38.456085,-92.288368
5890,2014-12-07,Missouri,Level 5,0,3.64047619048,994.787671233,38.456085,-92.288368
5891,2014-12-14,Missouri,Level 10,0,5.9519047619,990.110204082,38.456085,-92.288368
5892,2014-12-21,Missouri,Level 10,0,2.70821256039,987.803401361,38.456085,-92.288368
5893,2014-12-28,Missouri,Level 10,0,2.04571428571,989.142857143,38.456085,-92.288368
5894,2015-01-04,Missouri,Level 10,0,-7.76666666667,1006.35714286,38.456085,-92.288368
5895,2015-01-11,Missouri,Level 10,0,-3.46978021978,995.538095238,38.456085,-92.288368
5896,2015-01-18,Missouri,Level 7,0,-5.66428571429,998.634931507,38.456085,-92.288368
5897,2015-01-25,Missouri,Level 7,0,4.46648351648,986.350340136,38.456085,-92.288368
5898,2015-02-01,Missouri,Level 9,0,3.70714285714,986.751020408,38.456085,-92.288368
5899,2015-02-08,Missouri,Level 6,0,-1.42815533981,987.913253012,38.456085,-92.288368
5900,2015-02-15,Missouri,Level 5,0,2.78076923077,987.994557823,38.456085,-92.288368
5901,2015-02-22,Missouri,Level 4,0,-5.12967032967,992.808219178,38.456085,-92.288368
5902,2015-03-01,Missouri,Level 5,0,-5.02142857143,992.212244898,38.456085,-92.288368
5903,2015-03-08,Missouri,Level 4,0,-7.6038961039,998.67,38.456085,-92.288368
5904,2015-03-15,Missouri,Level 4,0,5.39285714286,992.103448276,38.456085,-92.288368
5905,2015-03-22,Missouri,Level 3,0,12.0516483516,990.699319728,38.456085,-92.288368
5906,2015-03-29,Missouri,Level 2,2,9.51703296703,986.92244898,38.456085,-92.288368
5907,2015-04-05,Missouri,Level 3,0,8.44807692308,987.971428571,38.456085,-92.288368
5908,2015-04-12,Missouri,Level 3,0,14.217032967,984.159183673,38.456085,-92.288368
5909,2015-04-19,Missouri,Level 1,0,15.5755555556,986.088652482,38.456085,-92.288368
5910,2015-04-26,Missouri,Level 1,0,15.0208791209,981.356462585,38.456085,-92.288368
5911,2015-05-03,Missouri,Level 1,0,13.1571428571,982.473469388,38.456085,-92.288368
5912,2015-05-10,Missouri,Level 1,0,15.5846153846,982.723809524,38.456085,-92.288368
5913,2015-05-17,Missouri,Level 1,0,18.143956044,986.16122449,38.456085,-92.288368
5914,2015-05-24,Missouri,Level 1,0,18.3791208791,986.378767123,38.456085,-92.288368
5915,2015-05-31,Missouri,Level 1,0,18.2478021978,987.172108844,38.456085,-92.288368
5916,2015-06-07,Missouri,Level 1,0,17.2897435897,987.422222222,38.456085,-92.288368
5917,2015-06-14,Missouri,Level 1,0,24.3664835165,982.628767123,38.456085,-92.288368
5918,2015-06-21,Missouri,Level 1,0,24.6445054945,982.772108844,38.456085,-92.288368
5919,2015-06-28,Missouri,Level 1,0,25.1434065934,984.119047619,38.456085,-92.288368
5920,2015-07-05,Missouri,Level 1,0,24.0846153846,981.69047619,38.456085,-92.288368
5921,2015-07-12,Missouri,Level 1,0,22.8214285714,983.449315068,38.456085,-92.288368
5922,2015-07-19,Missouri,Level 1,0,25.9994505495,983.476870748,38.456085,-92.288368
5923,2015-07-26,Missouri,Level 1,0,26.4351648352,981.991156463,38.456085,-92.288368
5924,2015-08-02,Missouri,Level 1,0,27.371978022,983.493197279,38.456085,-92.288368
5925,2015-08-09,Missouri,Level 1,0,25.0211538462,989.704761905,38.456085,-92.288368
5926,2015-08-16,Missouri,Level 1,0,25.2148351648,983.76369863,38.456085,-92.288368
5927,2015-08-23,Missouri,Level 1,0,23.7725274725,985.934693878,38.456085,-92.288368
5928,2015-08-30,Missouri,Level 1,0,20.3395604396,986.749315068,38.456085,-92.288368
5929,2015-09-06,Missouri,Level 1,0,22.4823076923,985.988461538,38.456085,-92.288368
5930,2015-09-13,Missouri,Level 1,0,25.7928571429,984.312244898,38.456085,-92.288368
5931,2015-09-20,Missouri,Level 1,0,19.8510989011,986.668027211,38.456085,-92.288368
5932,2015-09-27,Missouri,Level 1,0,21.0857142857,986.270748299,38.456085,-92.288368
5933,2015-10-04,Missouri,Level 1,0,20.2076923077,987.147619048,38.456085,-92.288368
5934,2010-10-10,Montana,Level 1,0,13.8037593985,904.798979592,46.921925,-110.454353
5935,2010-10-17,Montana,Level 1,0,13.8037593985,904.798979592,46.921925,-110.454353
5936,2010-10-24,Montana,Level 1,0,13.8037593985,904.798979592,46.921925,-110.454353
5937,2010-10-31,Montana,Level 1,0,13.8037593985,904.798979592,46.921925,-110.454353
5938,2010-11-07,Montana,Level 1,0,5.34385964912,900.573809524,46.921925,-110.454353
5939,2010-11-14,Montana,Level 1,0,4.78947368421,899.213265306,46.921925,-110.454353
5940,2010-11-21,Montana,Level 1,0,4.78947368421,899.213265306,46.921925,-110.454353
5941,2010-11-28,Montana,Level 1,1,-15.6633587786,898.196875,46.921925,-110.454353
5942,2010-12-05,Montana,Level 1,0,-5.64,899.894285714,46.921925,-110.454353
5943,2010-12-12,Montana,Level 1,0,-6.8,906.460204082,46.921925,-110.454353
5944,2010-12-19,Montana,Level 1,0,-4.3045112782,898.618367347,46.921925,-110.454353
5945,2010-12-26,Montana,Level 1,0,-12.7556390977,900.095918367,46.921925,-110.454353
5946,2011-01-02,Montana,Level 1,1,-6.25263157895,896.615306122,46.921925,-110.454353
5947,2011-01-09,Montana,Level 1,0,-7.45792682927,887.995588235,46.921925,-110.454353
5948,2011-01-16,Montana,Level 1,1,-11.3589285714,893.067142857,46.921925,-110.454353
5949,2011-01-23,Montana,Level 1,6,-6.26666666667,888.902857143,46.921925,-110.454353
5950,2011-01-30,Montana,Level 1,3,-0.95119047619,890.455797101,46.921925,-110.454353
5951,2011-02-06,Montana,Level 2,4,-13.11875,900.315,46.921925,-110.454353
5952,2011-02-13,Montana,Level 1,1,-8.29583333333,893.847142857,46.921925,-110.454353
5953,2011-02-20,Montana,Level 1,6,0.120359281437,882.124460432,46.921925,-110.454353
5954,2011-02-27,Montana,Level 3,3,-14.943452381,889.396428571,46.921925,-110.454353
5955,2011-03-06,Montana,Level 3,2,-11.0222222222,879.49,46.921925,-110.454353
5956,2011-03-13,Montana,Level 2,3,-5.48452380952,890.122142857,46.921925,-110.454353
5957,2011-03-20,Montana,Level 1,2,0.963095238095,888.951428571,46.921925,-110.454353
5958,2011-03-27,Montana,Level 1,4,-0.420833333333,884.311428571,46.921925,-110.454353
5959,2011-04-03,Montana,Level 1,2,0.981944444444,885.834166667,46.921925,-110.454353
5960,2011-04-10,Montana,Level 1,2,2.36488095238,883.088571429,46.921925,-110.454353
5961,2011-04-17,Montana,Level 1,0,4.2494047619,888.656428571,46.921925,-110.454353
5962,2011-04-24,Montana,Level 1,0,2.25595238095,885.908571429,46.921925,-110.454353
5963,2011-05-01,Montana,Level 1,0,5.45535714286,884.772857143,46.921925,-110.454353
5964,2011-05-08,Montana,Level 1,0,2.49583333333,889.85,46.921925,-110.454353
5965,2011-05-15,Montana,Level 1,0,2.49583333333,889.85,46.921925,-110.454353
5966,2011-05-22,Montana,Level 1,0,10.1095238095,888.167142857,46.921925,-110.454353
5967,2011-05-29,Montana,Level 1,0,10.6553571429,885.885,46.921925,-110.454353
5968,2011-06-05,Montana,Level 1,0,10.6553571429,885.885,46.921925,-110.454353
5969,2011-06-12,Montana,Level 1,0,10.6553571429,885.885,46.921925,-110.454353
5970,2011-06-19,Montana,Level 1,0,10.6553571429,885.885,46.921925,-110.454353
5971,2011-06-26,Montana,Level 1,0,10.6553571429,885.885,46.921925,-110.454353
5972,2011-07-03,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5973,2011-07-10,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5974,2011-07-17,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5975,2011-07-24,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5976,2011-07-31,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5977,2011-08-07,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5978,2011-08-14,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5979,2011-08-21,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5980,2011-08-28,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5981,2011-09-04,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5982,2011-09-11,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5983,2011-09-18,Montana,Level 1,0,16.6666666667,891.395,46.921925,-110.454353
5984,2011-09-25,Montana,Level 1,0,12.956547619,892.928571429,46.921925,-110.454353
5985,2011-10-02,Montana,Level 1,0,16.2428571429,892.021428571,46.921925,-110.454353
5986,2011-10-09,Montana,Level 1,0,16.2428571429,892.021428571,46.921925,-110.454353
5987,2011-10-16,Montana,Level 1,0,8.0244047619,889.674285714,46.921925,-110.454353
5988,2011-10-23,Montana,Level 1,0,8.0244047619,889.674285714,46.921925,-110.454353
5989,2011-10-30,Montana,Level 1,0,8.0244047619,889.674285714,46.921925,-110.454353
5990,2011-11-06,Montana,Level 1,0,0.363541666667,891.16125,46.921925,-110.454353
5991,2011-11-13,Montana,Level 1,0,-1.3869047619,889.057142857,46.921925,-110.454353
5992,2011-11-20,Montana,Level 1,0,-1.64880952381,879.998571429,46.921925,-110.454353
5993,2011-11-27,Montana,Level 1,0,-2.43035714286,884.985,46.921925,-110.454353
5994,2011-12-04,Montana,Level 1,0,-3.60416666667,897.3325,46.921925,-110.454353
5995,2011-12-11,Montana,Level 1,0,-7.66726190476,896.406428571,46.921925,-110.454353
5996,2011-12-18,Montana,Level 1,0,-4.44404761905,891.58,46.921925,-110.454353
5997,2011-12-25,Montana,Level 1,0,-2.62142857143,893.473571429,46.921925,-110.454353
5998,2012-01-01,Montana,Level 1,0,1.27484662577,887.888888889,46.921925,-110.454353
5999,2012-01-08,Montana,Level 1,0,0.44,902.013571429,46.921925,-110.454353
6000,2012-01-15,Montana,Level 1,0,-2.71085714286,899.864285714,46.921925,-110.454353
6001,2012-01-22,Montana,Level 1,0,-12.3862857143,890.532857143,46.921925,-110.454353
6002,2012-01-29,Montana,Level 1,0,-2.05406976744,894.095620438,46.921925,-110.454353
6003,2012-02-05,Montana,Level 1,3,-2.014,904.3475,46.921925,-110.454353
6004,2012-02-12,Montana,Level 1,2,-5.73771428571,905.668345324,46.921925,-110.454353
6005,2012-02-19,Montana,Level 1,4,-3.29428571429,894.32189781,46.921925,-110.454353
6006,2012-02-26,Montana,Level 1,4,-1.21371428571,889.977857143,46.921925,-110.454353
6007,2012-03-04,Montana,Level 1,4,-7.38,893.45,46.921925,-110.454353
6008,2012-03-11,Montana,Level 1,7,3.30457142857,895.020714286,46.921925,-110.454353
6009,2012-03-18,Montana,Level 2,3,6.76228571429,886.791428571,46.921925,-110.454353
6010,2012-03-25,Montana,Level 1,3,4.25229885057,888.966428571,46.921925,-110.454353
6011,2012-04-01,Montana,Level 1,4,7.41542857143,889.576428571,46.921925,-110.454353
6012,2012-04-08,Montana,Level 1,1,5.644,893.777142857,46.921925,-110.454353
6013,2012-04-15,Montana,Level 1,2,6.40057142857,895.147857143,46.921925,-110.454353
